cyrillic,meaning
дарӯн-сӯзах̌,боль в животе
дарӯн-чāлак,углубление перед очагом
дарӯн-ҷӣх̌ц,"тальниковая лямка корзины или носилок, по длине меньше чем лямка ""ваҷ-ҷӣх̌ц"""
даст,рука
дастак,"стойковый брусок двери, косяк двери"
дастак,нитка бус; браслет из крупных бус
дастамбӯй,сорт небольшой душистой дыни
дастамбӯй,"и. с. м. Дастамбӯй, уменьш. Бӯй(ак), Бӯй(ик)"
дастā,"ручка, рукоятка"
дастāйак,уменьш. к дастā 1
дастāйак,"в шгн. плодоножка, черешок (напр., яблока, абрикоса)"
даст-ба-гиребу̊н,драка; схватка
даст-ба-гиреву̊н,драка; схватка
дасбандак,детский свивальник для рук
дастбандак,детский свивальник для рук
дас-белā,"перчатка, перчатки"
даст-белā,"перчатка, перчатки"
даст–бӣлā,"перчатка, перчатки"
дас–бӣлā,"перчатка, перчатки"
даст–бӯси,целование рук
дас–бӯси,целование рук
дас-дарйови,целование рук (при встрече)
даст-дарйови,целование рук (при встрече)
дасдарози,посягательство
дастдарози,посягательство
