cyrillic,meaning
гилгӯн-пӯх̌,"одетый в яркое; пышно одетый, нарядный"
гилемин,суконный
гилӣмин,суконный
гирд,круглый
гирифтā,"скупой, жадный"
гирифтор,"схваченный, плененный"
гич,"мокрый, влажный"
гиҷанд,"козий, с козочки (о мясе, шкуре)"
гӣр,"закрепленный, прикрепленный"
гӣр,"занятый, несвободный"
гӣр,"ожидающий, поджидающий, в ожидании"
гоw-амбу̊н,"толстый, плотный, упитанный, в теле"
гоwи,"жирный, толстый"
гоw-тӯри,"боязливый, робкий, испуганный"
гулакин-бӣц,"с лицом, изрытым оспой, рябой"
гулдор,"разукрашенный, украшенный цветами; цветастый; вышитый; узорчатый"
гу́ли-мели́с,нежный; возлюбленный
гунд,тупой
гунд,"тупой, ограниченный, непонятливый"
гунд-рāнг,туповатый
