cyrillic,meaning
wеδ,"класть, помещать, устанавливать, снимать (об одежде)"
wêрв,кипятить
wêз,"заставлять плыть (лодку, корабль, лошадь, плот)"
wиδӯй,щипать
wӣн,видеть
wирӯв,"вставать, стоять"
wирем,"ставить на отдых (лошадь, осла, быка), оставлять стоять"
wирех̌,"разрезать, распарывать"
wирӯй,"расплетать, распарывать"
wиш,"мешать, размешивать, перемешивать, ворошить, переворачивать"
wих̌ух̌,"чесать, причесывать"
wих̌кӯв,"перебирать, разбирать шерсть руками"
wих̌и,отпирать
wиз,"помещаться, умещаться"
wижӣв,возвращаться
wизу,"гаснуть, угасать"
wижӣв,возвращать
wизу,"гасить, тушить"
wзен,знать
wизен,знать
wиȥêр,разбрасывать навоз (по полю)
wиȥи,"освобождать, удалять, очищать"
wол,"сидеть на яйцах, высиживать"
wêх̌,падать
wуц,"двигаться, шевелиться, качаться, колебаться, трястись"
wуз,"двигаться, шевелиться"
wу̊ғ,"реветь, орать, выть"
хāв,"слезать, спускаться, сходить"
хамбêн,"спускать, снимать"
ханбен,"спускать, снимать"
хӯ,есть
хӯс,молотить
х̌ӣв,"бить, колотить, избивать"
х̌êw,"саднить, чесаться (о глазах)"
